asset_type,SYMBOL,SECURITY_NAME,SEDOL,ISIN,reference_price_date,reference_price,fund_price,price_difference
Bond,GB0008932666,X_UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,GB0008932666,2023-08-31,385.44,384.45,-0.99
Bond,GB00BNNGP551,X_UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,GB00BNNGP551,2023-08-31,143.09,142.8,-0.29
Bond,DE0001030567,X_DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,BWBXZW8,DE0001030567,2023-08-31,121.48,121.6,0.12
Bond,NL0010721999,X_NETHERLANDS GOVERNMENT 2.75 % 01/15/2047 144A ,BJZ2W85,NL0010721999,2023-08-31,162.46,162.56,0.1
Bond,SE0000556599,X_SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,SE0000556599,2023-08-31,192.39,192.72,0.33
Bond,GB00B6460505,X_UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,GB00B6460505,2023-08-31,152.44,152.57,0.13
Bond,FR0014001N38,X_FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,FR0014001N38,2023-08-31,122.6,122.53,-0.07
Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,BYXYY37,IT0005246134,2023-08-31,124.36,124.45,0.09
Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,2740081,CA135087XQ21,2023-08-31,209.85,209.78,-0.07
Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,BGRX2V8,FR0013415627,2023-08-31,101.63,101.74,0.11
Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,BMVQTR0,JP1300671L78,2023-08-31,97.92,97.89,-0.03
Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,US912810SV17,2023-08-31,125.72,125.76,0.04
Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,IT0004243512,2023-08-31,134.94,135.04,0.1
Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,NL0012818504,2023-08-31,106.86,106.85,-0.01
Bond,GB00BD9MZZ71,X_UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,GB00BD9MZZ71,2023-08-31,325.74,326.34,0.6
Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,2210799,CA135087VS05,2023-08-31,206.66,206.46,-0.2
Bond,ES0000012411,X_BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,7040582,ES0000012411,2023-08-31,153.57,153.58,0.01
Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A ,B1N0ZF3,AT0000A04967,2023-08-31,157.59,157.37,-0.22
Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,BDSTKV0,AU000XCLWAF4,2023-08-31,155.53,155.75,0.22
Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,,NL0011819040,2023-08-31,104.45,104.22,-0.23
Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,,IT0003745541,2023-08-31,179.33,179.22,-0.11
Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,,GB00B73ZYW09,2023-08-31,271.17,270.8,-0.37
Bond,GB00B7RN0G65,UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,,GB00B7RN0G65,2023-08-31,224.78,224.4,-0.38
Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,,US912828B253,2023-08-31,126.49,126.0,-0.49
Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,,GB00BNNGP882,2023-08-31,212.81,212.52,-0.29
Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,,US9128283R96,2023-08-31,125.68,125.4,-0.28
Bond,US912810QV35,TSY INFL IX N/B 0.75% 02/15/2042,,US912810QV35,2023-08-31,154.46,154.56,0.1
Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,,GB00BMBL1F74,2023-08-31,87.96,87.84,-0.12
Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,,US912828WU04,2023-08-31,124.48,124.0,-0.48
Bond,ES0000012C12,SPAIN I/L BOND 0.7 % 11/30/2033 144A ,,ES0000012C12,2023-08-31,130.5,130.42,-0.08
Bond,GB00B4PTCY75,UNITED KINGDOM I/L GILT 0.375% 03/22/2062 REGS,,GB00B4PTCY75,2023-08-31,349.72,349.19,-0.53
Bond,GB00B54QLM75,UNITED KINGDOM GILT 4% 01/22/2060 REGS,,GB00B54QLM75,2023-08-31,194.54,194.25,-0.29
Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,,IT0004243512,2023-08-31,134.94,134.86,-0.08
Bond,GB00BLH38265,UNITED KINGDOM I/L GILT 0.125% 03/22/2039 REGS,,GB00BLH38265,2023-08-31,166.67,166.39,-0.28
Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,,DE0001030567,2023-08-31,121.48,121.24,-0.24
Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,,US912810SG40,2023-08-31,155.7,155.93,0.23
Bond,US91282CCA71,TSY INFL IX N/B 0.125% 04/15/2026 ,,US91282CCA71,2023-08-31,113.99,113.73,-0.26
Bond,JP1201401C92,JAPAN (20 YEAR ISSUE) 1.7 % 09/20/2032 ,,JP1201401C92,2023-08-31,116.75,116.67,-0.08
Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,AU0000018442,2023-08-31,106.97,107.22,0.25
Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,SE0008014062,2023-08-31,122.42,122.4,-0.02
Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,AU000XCLWAV1,2023-08-31,119.34,119.26,-0.08
Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,US912810PS15,2023-08-31,166.0,166.12,0.12
Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,GB00BZ13DV40,2023-08-31,217.48,217.9,0.42
Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,US912828ZZ63,2023-08-31,120.72,120.89,0.17
Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,GB00BYZW3J87,2023-08-31,182.74,183.04,0.3
Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,US912810PZ57,2023-08-31,164.82,165.05,0.23
Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,JP1400131L54,2023-08-31,92.7,92.59,-0.11
Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,IT0004243512,2023-08-31,134.94,134.85,-0.09
Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,JP1201501E99,2023-08-31,114.92,114.83,-0.09
Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,GB00BMBL1F74,2023-08-31,87.96,88.08,0.12
Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,GB00B24FFM16,2023-08-31,317.84,318.45,0.61
Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,GB00BN65R313,2023-08-31,146.61,146.89,0.28
Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,GB00BDX8CX86,2023-08-31,365.96,366.57,0.61
Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,US912810FQ68,2023-08-31,231.8,232.26,0.46
Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,FR0013519253,2023-08-31,113.93,113.92,-0.01
Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,ES0000012B39,2023-08-31,108.14,108.22,0.08
Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,CA135087K940,2023-08-31,97.76,97.74,-0.02
Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,SE0013748258,2023-08-31,124.06,124.19,0.13
Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,B73ZYW0,GB00B73ZYW09,2023-08-31,271.17,271.29,0.12
Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,ES00000128C6,2023-08-31,134.92,134.76,-0.16
Bond,US91282CCM10,TSY INFL IX N/B 0.125% 07/15/2031 ,BNW0365,US91282CCM10,2023-08-31,115.96,115.97,0.01
Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,GB00B6460505,2023-08-31,152.44,152.5,0.06
Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,US912810FH69,2023-08-31,234.54,234.41,-0.13
Bond,US912810RL44,TSY INFL IX N/B 0.75% 02/15/2045,BVXLS02,US912810RL44,2023-08-31,151.05,151.13,0.08
Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,GB00BN65R313,2023-08-31,146.61,146.67,0.06
Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,ES00000127C8,2023-08-31,132.34,132.26,-0.08
Bond,IT0005274805,BUONI POLIENNALI DEL TES 2.1% 08/01/2027 REGS,BD1MF44,IT0005274805,2023-08-31,108.28,108.18,-0.1
Bond,SE0000556599,SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,SE0000556599,2023-08-31,192.39,192.43,0.04
Bond,US912810FD55,TSY INFL IX N/B 3.625% 04/15/2028,2235037,US912810FD55,2023-08-31,227.64,227.35,-0.29
Bond,FR0012558310,FRANCE (GOVT OF) 0.1% 03/01/2025 0.0% REGS,BW4Q278,FR0012558310,2023-08-31,114.11,113.92,-0.19
Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,IT0005024234,2023-08-31,120.59,120.52,-0.07
Bond,GB00BYVP4K94,UNITED KINGDOM I/L GILT 0.125% 11/22/2056 REGS,BYVP4K9,GB00BYVP4K94,2023-08-31,262.85,262.97,0.12
Bond,IT0003256820,BUONI POLIENNALI DEL TES 5.8% 02/01/2033 REGS,7335318,IT0003256820,2023-08-31,147.03,146.86,-0.17
Bond,US912810RA88,TSY INFL IX N/B 0.625% 02/15/2043,B9JHJX0,US912810RA88,2023-08-31,149.42,149.5,0.08
Bond,FR0011461037,FRANCE (GOVT OF) 3.25 % 05/25/2045 REGS ,B9MBCD0,FR0011461037,2023-08-31,154.27,154.0,-0.27
Bond,FR0013238268,FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,FR0013238268,2023-08-31,119.91,119.74,-0.17
Bond,GB00B85SFQ54,UNITED KINGDOM I/L GILT 0.125% 03/22/2024 REGS,B85SFQ5,GB00B85SFQ54,2023-08-31,140.91,140.67,-0.24
Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,BYY5F14,GB00BYY5F144,2023-08-31,140.07,139.98,-0.09
Bond,NL0012818504,NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,NL0012818504,2023-08-31,106.86,107.32,0.46
Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,ES0000012852,2023-08-31,124.53,124.95,0.42
Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,BZ56VY8,US912828WU04,2023-08-31,124.48,124.43,-0.05
Bond,CA135087G997,CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,BG7PCR0,CA135087G997,2023-08-31,131.54,132.17,0.63
Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,GB00B6460505,2023-08-31,152.44,153.26,0.82
Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,BYY5F14,GB00BYY5F144,2023-08-31,140.07,140.63,0.56
Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,ES00000128C6,2023-08-31,134.92,135.57,0.65
Bond,ES00000121S7,BONOS Y OBLIG DEL ESTADO 4.7% 07/30/2041 144A,B4KCFS6,ES00000121S7,2023-08-31,164.01,164.8,0.79
Bond,GB00BD9MZZ71,UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,GB00BD9MZZ71,2023-08-31,325.74,327.52,1.78
Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,BYN4DC9,AT0000A1K9C8,2023-08-31,105.41,105.83,0.42
Bond,DE0001030575,DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,BZ0D4B2,DE0001030575,2023-08-31,181.37,182.2,0.83
Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,DK0009923807,2023-08-31,104.61,105.06,0.45
Bond,GB00BNNGP551,UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,GB00BNNGP551,2023-08-31,143.09,143.93,0.84
Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,GB00BZ13DV40,2023-08-31,217.48,218.65,1.17
Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,US9128287D64,2023-08-31,121.25,121.5,0.25
Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,BZ56W67,US912810FS25,2023-08-31,161.6,161.72,0.12
Bond,GB00B128DH60,UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,B128DH6,GB00B128DH60,2023-08-31,207.74,208.77,1.03
Bond,US912810SB52,TSY INFL IX N/B 1% 02/15/2048,BFZBGW6,US912810SB52,2023-08-31,156.96,157.5,0.54
Bond,ES0000012932,BONOS Y OBLIG DEL ESTADO 4.2% 01/31/2037 144A,B05L4R2,ES0000012932,2023-08-31,147.15,147.86,0.71
Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,IT0003745541,2023-08-31,179.33,180.15,0.82
Bond,GB0031790826,UNITED KINGDOM I/L GILT 2% 01/26/2035 REGS,3179082,GB0031790826,2023-08-31,308.76,310.56,1.8
Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,GB00BDX8CX86,2023-08-31,365.96,367.96,2.0
Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,SE0013748258,2023-08-31,124.06,124.36,0.3
Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,BK5MSX9,IT0005387052,2023-08-31,114.31,114.24,-0.07
Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,JP1300521G93,2023-08-31,98.14,98.08,-0.06
Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,SE0008014062,2023-08-31,122.42,122.44,0.02
Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,US9128285W63,2023-08-31,126.89,126.73,-0.16
Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,US9128282L36,2023-08-31,125.74,125.58,-0.16
Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,IT0005024234,2023-08-31,120.59,120.52,-0.07
Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,FR0000188799,2023-08-31,209.31,209.05,-0.26
Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,NL0011819040,2023-08-31,104.45,104.34,-0.11
Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,FR0013238268,2023-08-31,119.91,119.74,-0.17
Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,GB00BBJNQY21,2023-08-31,196.1,196.19,0.09
Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,GB00B7RN0G65,2023-08-31,224.78,224.87,0.09
Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,US912810FH69,2023-08-31,234.54,234.41,-0.13
Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,DE0001030559,2023-08-31,135.99,135.88,-0.11
Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,GB00BYMWG366,2023-08-31,219.77,219.86,0.09
Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,GB0008932666,2023-08-31,385.44,385.6,0.16
Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,US912810FS25,2023-08-31,161.6,161.34,-0.26
Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,SE0007045745,2023-08-31,138.84,138.87,0.03
Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,ES00000128E2,2023-08-31,150.39,150.24,-0.15
Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,FR0013209871,2023-08-31,151.97,151.67,-0.3
Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,NL0011819040,2023-08-31,104.45,104.35,-0.1
Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,SE0008014062,2023-08-31,122.42,122.48,0.06
Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,ES0000012852,2023-08-31,124.53,124.46,-0.07
Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,US912810FQ68,2023-08-31,231.8,231.82,0.02
Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,GB00B421JZ66,2023-08-31,311.33,311.68,0.35
Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,AU0000XCLWV6,2023-08-31,161.21,161.35,0.14
Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,GB00BNNGP882,2023-08-31,212.81,213.04,0.23
Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,GB00BYMWG366,2023-08-31,219.77,219.91,0.14
Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,US912810FH69,2023-08-31,234.54,234.38,-0.16
Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,BE0000331406,2023-08-31,163.87,163.82,-0.05
Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,US912828ZZ63,2023-08-31,120.72,120.64,-0.08
Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,FR0014001N38,2023-08-31,122.6,122.6,0.0
Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,US912810RW09,2023-08-31,154.5,154.72,0.22
Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,US91282CDC29,2023-08-31,110.29,110.11,-0.18
Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,JP1300521G93,2023-08-31,98.14,98.04,-0.1
Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,IT0003745541,2023-08-31,179.33,179.34,0.01
Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,AU3TB0000135,2023-08-31,117.42,117.35,-0.07
Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,ES00000127C8,2023-08-31,132.34,132.31,-0.03
Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,AU0000XCLWP8,2023-08-31,149.67,149.46,-0.21
Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,ES00000127G9,2023-08-31,109.32,109.31,-0.01
Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,JP1103451GC0,2023-08-31,100.91,100.81,-0.1
Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,NL0011819040,2023-08-31,104.45,104.55,0.1
Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,SE0008014062,2023-08-31,122.42,122.65,0.23
Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,ES0000012852,2023-08-31,124.53,124.95,0.42
Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,US912810FQ68,2023-08-31,231.8,232.45,0.65
Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,GB00B421JZ66,2023-08-31,311.33,313.06,1.73
Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,AU0000XCLWV6,2023-08-31,161.21,162.02,0.81
Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,GB00BNNGP882,2023-08-31,212.81,213.99,1.18
Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,GB00BYMWG366,2023-08-31,219.77,220.95,1.18
Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,US912810FH69,2023-08-31,234.54,235.02,0.48
Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,BE0000331406,2023-08-31,163.87,164.36,0.49
Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,US912828ZZ63,2023-08-31,120.72,120.97,0.25
Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,FR0014001N38,2023-08-31,122.6,123.12,0.52
Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,US912810RW09,2023-08-31,154.5,155.03,0.53
Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,US91282CDC29,2023-08-31,110.29,110.43,0.14
Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,JP1300521G93,2023-08-31,98.14,97.96,-0.18
Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,IT0003745541,2023-08-31,179.33,180.15,0.82
Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,AU3TB0000135,2023-08-31,117.42,117.79,0.37
Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,ES00000127C8,2023-08-31,132.34,132.88,0.54
Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,AU0000XCLWP8,2023-08-31,149.67,150.04,0.37
Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,ES00000127G9,2023-08-31,109.32,109.56,0.24
Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,JP1103451GC0,2023-08-31,100.91,100.85,-0.06
Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,B73ZYW0,GB00B73ZYW09,2023-08-31,271.17,270.98,-0.19
Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,ES00000128C6,2023-08-31,134.92,134.84,-0.08
Bond,US91282CCM10,TSY INFL IX N/B 0.125% 07/15/2031 ,BNW0365,US91282CCM10,2023-08-31,115.96,116.01,0.05
Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,GB00B6460505,2023-08-31,152.44,152.28,-0.16
Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,US912810FH69,2023-08-31,234.54,234.46,-0.08
Bond,US912810RL44,TSY INFL IX N/B 0.75% 02/15/2045,BVXLS02,US912810RL44,2023-08-31,151.05,151.29,0.24
Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,GB00BN65R313,2023-08-31,146.61,146.46,-0.15
Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,ES00000127C8,2023-08-31,132.34,132.17,-0.17
Bond,IT0005274805,BUONI POLIENNALI DEL TES 2.1% 08/01/2027 REGS,BD1MF44,IT0005274805,2023-08-31,108.28,108.15,-0.13
Bond,SE0000556599,SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,SE0000556599,2023-08-31,192.39,192.16,-0.23
Bond,US912810FD55,TSY INFL IX N/B 3.625% 04/15/2028,2235037,US912810FD55,2023-08-31,227.64,227.39,-0.25
Bond,FR0012558310,FRANCE (GOVT OF) 0.1% 03/01/2025 0.0% REGS,BW4Q278,FR0012558310,2023-08-31,114.11,113.93,-0.18
Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,IT0005024234,2023-08-31,120.59,120.45,-0.14
Bond,GB00BYVP4K94,UNITED KINGDOM I/L GILT 0.125% 11/22/2056 REGS,BYVP4K9,GB00BYVP4K94,2023-08-31,262.85,262.67,-0.18
Bond,IT0003256820,BUONI POLIENNALI DEL TES 5.8% 02/01/2033 REGS,7335318,IT0003256820,2023-08-31,147.03,146.82,-0.21
Bond,US912810RA88,TSY INFL IX N/B 0.625% 02/15/2043,B9JHJX0,US912810RA88,2023-08-31,149.42,149.66,0.24
Bond,FR0011461037,FRANCE (GOVT OF) 3.25 % 05/25/2045 REGS ,B9MBCD0,FR0011461037,2023-08-31,154.27,154.07,-0.2
Bond,FR0013238268,FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,FR0013238268,2023-08-31,119.91,119.71,-0.2
